Batch_ID,Car_ID,Order_ID,Dropoff_Lat,Dropoff_Lon,Time_of_Day,Traffic_Condition,Distance_km,Actual_Delivery_Time_Min,Fuel_Consumed_L,Fuel_Cost_TND
33,Car_1,33-31,37.02360875077867,10.205083000219958,11:19,Moderate Traffic,1.37,3.57,0.14,0.31
33,Car_1,33-32,37.06716062743781,10.238528891665846,10:48,Moderate Traffic,5.68,12.17,0.57,1.25
33,Car_1,33-33,37.02512000879461,10.275975881109664,11:07,Moderate Traffic,5.74,12.3,0.57,1.25
33,Car_1,33-34,36.99869718931703,10.23876396052871,10:53,Moderate Traffic,4.42,11.53,0.44,0.97
33,Car_1,33-35,37.01810557371584,10.238367090222681,10:46,Moderate Traffic,2.16,5.63,0.22,0.48
33,Car_1,33-36,37.042681645679,10.222067507938348,9:04,Moderate Traffic,3.09,8.06,0.31,0.68
33,Car_1,33-37,37.03557576424509,10.195608838151678,9:06,Moderate Traffic,2.48,6.47,0.25,0.55
34,Car_1,34-1,36.81765274527857,10.196266147937513,13:38,Moderate Traffic,1.81,4.72,0.18,0.4
34,Car_1,34-2,36.819815202576194,10.217253805692751,16:35,Rush Hour,1.88,5.64,0.27,0.59
34,Car_1,34-3,36.814697075203945,10.241593347458982,15:32,Moderate Traffic,2.24,5.84,0.22,0.48
34,Car_1,34-4,36.815072054774134,10.208180661771937,14:42,Moderate Traffic,2.97,7.75,0.3,0.66
34,Car_1,34-5,36.76856654545229,10.164491163697543,14:50,Moderate Traffic,6.47,13.86,0.65,1.43
34,Car_1,34-6,36.72076350226864,10.18764100357797,13:10,Moderate Traffic,5.7,12.21,0.57,1.25
34,Car_1,34-7,36.76673457465094,10.23724618170431,14:58,Moderate Traffic,6.76,14.49,0.68,1.5
34,Car_1,34-8,36.737997791460266,10.212392863030017,16:29,Rush Hour,3.89,11.67,0.56,1.23
34,Car_1,34-9,36.780708358000254,10.231500228193127,16:49,Rush Hour,5.05,12.12,0.72,1.58
34,Car_1,34-10,36.83064689328638,10.224904106516648,15:20,Moderate Traffic,5.58,11.96,0.56,1.23
34,Car_1,34-11,36.85084112599272,10.239710785374706,15:42,Moderate Traffic,2.6,6.78,0.26,0.57
34,Car_1,34-12,36.832038768161695,10.209716249244,13:14,Moderate Traffic,3.39,8.84,0.34,0.75
34,Car_1,34-13,36.78466210028093,10.204327721454273,15:15,Moderate Traffic,5.29,11.34,0.53,1.17
34,Car_1,34-14,36.7504079553799,10.197777561024562,14:31,Moderate Traffic,3.85,10.04,0.39,0.86
34,Car_1,34-15,36.7364018475977,10.211462157978172,15:56,Moderate Traffic,1.98,5.17,0.2,0.44
34,Car_1,34-16,36.768273649458386,10.225584824557513,15:36,Moderate Traffic,3.76,9.81,0.38,0.84
34,Car_1,34-17,36.75143765827733,10.258730643355598,16:17,Rush Hour,3.5,10.5,0.5,1.1
34,Car_1,34-18,36.76712698435578,10.262874688957243,13:06,Moderate Traffic,1.78,4.64,0.18,0.4
34,Car_1,34-19,36.72876541381329,10.270228877765133,14:18,Moderate Traffic,4.32,11.27,0.43,0.95
34,Car_1,34-20,36.74273688190616,10.230311440594502,16:16,Rush Hour,3.88,11.64,0.55,1.21
34,Car_1,34-21,36.694797450199765,10.246207790557603,15:26,Moderate Traffic,5.52,11.83,0.55,1.21
34,Car_1,34-22,36.67842352701096,10.27564683525155,14:37,Moderate Traffic,3.19,8.32,0.32,0.7
34,Car_1,34-23,36.70352456848334,10.25158097924369,16:58,Rush Hour,3.52,10.56,0.5,1.1
34,Car_1,34-24,36.669033221477775,10.252858317166144,16:20,Rush Hour,3.84,11.52,0.55,1.21
34,Car_1,34-25,36.70002745674674,10.297505198967114,15:44,Moderate Traffic,5.27,11.29,0.53,1.17
34,Car_1,34-26,36.67892790843824,10.263844838935853,15:48,Moderate Traffic,3.81,9.94,0.38,0.84
34,Car_1,34-27,36.682975888283444,10.230020770876362,15:17,Moderate Traffic,3.05,7.96,0.3,0.66
34,Car_1,34-28,36.68022180982158,10.21040660973646,13:25,Moderate Traffic,1.78,4.64,0.18,0.4
34,Car_1,34-29,36.69546853482235,10.202511763387966,15:08,Moderate Traffic,1.84,4.8,0.18,0.4
34,Car_1,34-30,36.64852638248687,10.249975360274021,16:55,Rush Hour,6.72,16.13,0.96,2.11
34,Car_1,34-31,36.666496518104175,10.220895499379724,15:40,Moderate Traffic,3.27,8.53,0.33,0.73
34,Car_1,34-32,36.65394359537673,10.172636456694713,15:59,Moderate Traffic,4.53,11.82,0.45,0.99
34,Car_1,34-33,36.70141884423232,10.128907132869896,13:18,Moderate Traffic,6.56,14.06,0.66,1.45
34,Car_1,34-34,36.67540917487693,10.091863221471,13:06,Moderate Traffic,4.39,11.45,0.44,0.97
34,Car_1,34-35,36.63744407061637,10.075995685746433,14:05,Moderate Traffic,4.45,11.61,0.45,0.99
34,Car_1,34-36,36.640128107828914,10.063904590086723,15:08,Moderate Traffic,1.12,2.92,0.11,0.24
34,Car_1,34-37,36.66282900726784,10.044861862676475,14:59,Moderate Traffic,3.04,7.93,0.3,0.66
34,Car_1,34-38,36.64902411025291,10.069777271004043,16:55,Rush Hour,2.7,8.1,0.39,0.86
34,Car_1,34-39,36.662371882511664,10.056238777945628,15:14,Moderate Traffic,1.91,4.98,0.19,0.42
34,Car_1,34-40,36.62845961990926,10.083623050172998,16:20,Rush Hour,4.49,13.47,0.64,1.41
34,Car_1,34-41,36.67036531885956,10.073079722887671,13:48,Moderate Traffic,4.75,12.39,0.47,1.03
34,Car_1,34-42,36.71067051854863,10.069831446758837,13:56,Moderate Traffic,4.49,11.71,0.45,0.99
34,Car_1,34-43,36.748423024062696,10.100489889125788,13:32,Moderate Traffic,5.01,10.74,0.5,1.1
34,Car_1,34-44,36.76889700890556,10.144540854659716,14:26,Moderate Traffic,4.54,11.84,0.45,0.99
34,Car_1,34-45,36.81414273871655,10.189486678482515,14:05,Moderate Traffic,6.43,13.78,0.64,1.41
34,Car_1,34-46,36.84183928324496,10.195661471441285,16:03,Rush Hour,3.13,9.39,0.45,0.99
34,Car_1,34-47,36.869288069420044,10.189318399517996,14:34,Moderate Traffic,3.1,8.09,0.31,0.68
34,Car_1,34-48,36.908429005515046,10.191289302605298,15:44,Moderate Traffic,4.36,11.37,0.44,0.97
35,Car_2,35-1,36.77159443892047,10.16591563612217,9:39,Moderate Traffic,4.12,10.75,0.41,0.9
35,Car_2,35-2,36.81528903150006,10.201481489418883,10:05,Moderate Traffic,5.8,12.43,0.58,1.28
35,Car_2,35-3,36.82209006596795,10.167104245007952,10:56,Moderate Traffic,3.15,8.22,0.32,0.7
35,Car_2,35-4,36.86277058828125,10.183032954927663,10:42,Moderate Traffic,4.74,12.37,0.47,1.03
35,Car_2,35-5,36.85439754575917,10.162992950603376,9:00,Moderate Traffic,2.01,5.24,0.2,0.44
35,Car_2,35-6,36.88413852577069,10.122203101582897,9:15,Moderate Traffic,4.91,12.81,0.49,1.08
35,Car_2,35-7,36.92163694627163,10.074686291555325,10:14,Moderate Traffic,5.94,12.73,0.59,1.3
35,Car_2,35-8,36.873629473166304,10.07389834471305,9:10,Moderate Traffic,5.34,11.44,0.53,1.17
35,Car_2,35-9,36.89443173818393,10.065261010849959,10:37,Moderate Traffic,2.44,6.37,0.24,0.53
35,Car_2,35-10,36.883989746790256,10.055479259687226,10:37,Moderate Traffic,1.45,3.78,0.14,0.31
35,Car_2,35-11,36.8656853207736,10.053787787182328,10:52,Moderate Traffic,2.04,5.32,0.2,0.44
35,Car_2,35-12,36.81687329667714,10.03193492905949,10:07,Moderate Traffic,5.77,12.36,0.58,1.28
35,Car_2,35-13,36.78006744363968,10.02892640135454,11:25,Moderate Traffic,4.1,10.7,0.41,0.9
35,Car_2,35-14,36.82730271104575,9.981722274084229,9:21,Moderate Traffic,6.73,14.42,0.67,1.47
35,Car_2,35-15,36.802108281504445,9.94030997668889,11:47,Moderate Traffic,4.63,12.08,0.46,1.01
35,Car_2,35-16,36.836942077618566,9.96326560376823,9:32,Moderate Traffic,4.38,11.43,0.44,0.97
35,Car_2,35-17,36.83905010596007,10.006599334809586,10:40,Moderate Traffic,3.86,10.07,0.39,0.86
35,Car_2,35-18,36.798625246595556,9.959791935262553,9:27,Moderate Traffic,6.13,13.14,0.61,1.34
35,Car_2,35-19,36.788370402294404,9.985643515346665,9:58,Moderate Traffic,2.57,6.7,0.26,0.57
35,Car_2,35-20,36.80828313282238,9.971521973696113,9:01,Moderate Traffic,2.55,6.65,0.26,0.57
35,Car_2,35-21,36.812663688164626,9.997802786857951,9:56,Moderate Traffic,2.39,6.23,0.24,0.53
35,Car_2,35-22,36.83527297324662,10.022403676840984,11:19,Moderate Traffic,3.33,8.69,0.33,0.73
35,Car_2,35-23,36.79698662169663,10.068420270165342,10:39,Moderate Traffic,5.91,12.66,0.59,1.3
35,Car_2,35-24,36.75999504578512,10.116804968184555,11:09,Moderate Traffic,5.96,12.77,0.6,1.32
35,Car_2,35-25,36.741516919541745,10.132014598941414,11:34,Moderate Traffic,2.46,6.42,0.25,0.55
35,Car_2,35-26,36.738688191596026,10.099369299281108,11:17,Moderate Traffic,2.93,7.64,0.29,0.64
35,Car_2,35-27,36.69819170458259,10.053529528742837,9:08,Moderate Traffic,6.08,13.03,0.61,1.34
35,Car_2,35-28,36.68793760566887,10.090907673368083,10:07,Moderate Traffic,3.52,9.18,0.35,0.77
35,Car_2,35-29,36.66463867038082,10.044073545162417,11:00,Moderate Traffic,4.91,12.81,0.49,1.08
36,Car_2,36-1,36.81683106383846,10.136608209338327,13:24,Moderate Traffic,4.16,10.85,0.42,0.92
36,Car_2,36-2,36.82294707680137,10.110832003541004,14:37,Moderate Traffic,2.39,6.23,0.24,0.53
36,Car_2,36-3,36.868386373550806,10.075489590520837,13:54,Moderate Traffic,5.95,12.75,0.59,1.3
36,Car_2,36-4,36.91805190770968,10.121381938755862,14:58,Moderate Traffic,6.87,14.72,0.69,1.52
36,Car_2,36-5,36.92148301199637,10.10697459043222,16:11,Rush Hour,1.34,4.02,0.19,0.42
36,Car_2,36-6,36.923429727880965,10.131036207533523,15:58,Moderate Traffic,2.15,5.61,0.21,0.46
36,Car_2,36-7,36.94029431862671,10.1457142127403,14:28,Moderate Traffic,2.28,5.95,0.23,0.51
36,Car_2,36-8,36.956394836200495,10.129461186808808,16:03,Rush Hour,2.3,6.9,0.33,0.73
36,Car_2,36-9,36.90645809150554,10.159685076182903,13:24,Moderate Traffic,6.17,13.22,0.62,1.36
36,Car_2,36-10,36.95374897070869,10.189876306283885,13:33,Moderate Traffic,5.9,12.64,0.59,1.3
36,Car_2,36-11,36.92890060553141,10.219685168617215,13:57,Moderate Traffic,3.83,9.99,0.38,0.84
36,Car_2,36-12,36.951215698049275,10.170822772656564,13:43,Moderate Traffic,5.0,10.71,0.5,1.1
36,Car_2,36-13,36.98255743373147,10.17046372725041,14:35,Moderate Traffic,3.49,9.1,0.35,0.77
36,Car_2,36-14,37.014234654911405,10.175911781920089,16:23,Rush Hour,3.56,10.68,0.51,1.12
36,Car_2,36-15,36.99155772851633,10.189777263070125,13:11,Moderate Traffic,2.81,7.33,0.28,0.62
36,Car_2,36-16,37.038953388560664,10.223546000408787,13:46,Moderate Traffic,6.06,12.99,0.61,1.34
36,Car_2,36-17,37.07841682295231,10.195573946444377,14:46,Moderate Traffic,5.04,10.8,0.5,1.1
36,Car_2,36-18,37.12737071907053,10.165356247023484,13:57,Moderate Traffic,6.07,13.01,0.61,1.34
36,Car_2,36-19,37.17564434342759,10.129452611022185,14:36,Moderate Traffic,6.24,13.37,0.62,1.36
36,Car_2,36-20,37.20077398684416,10.160992803948433,15:34,Moderate Traffic,3.95,10.3,0.4,0.88
36,Car_2,36-21,37.17582856923244,10.202562521806957,14:08,Moderate Traffic,4.61,12.03,0.46,1.01
36,Car_2,36-22,37.1403434949272,10.156358041466888,14:24,Moderate Traffic,5.69,12.19,0.57,1.25
36,Car_2,36-23,37.15080123240996,10.180674655554725,15:49,Moderate Traffic,2.45,6.39,0.25,0.55
36,Car_2,36-24,37.19807193161141,10.192209668352632,16:38,Rush Hour,5.35,12.84,0.76,1.67
36,Car_2,36-25,37.18370799050202,10.235563656523977,16:27,Rush Hour,4.16,12.48,0.59,1.3
36,Car_2,36-26,37.14649606180771,10.236588829852785,14:05,Moderate Traffic,4.14,10.8,0.41,0.9
36,Car_2,36-27,37.18952803384521,10.224635412104075,14:54,Moderate Traffic,4.9,12.78,0.49,1.08
36,Car_2,36-28,37.15464111117386,10.229079671497688,16:35,Rush Hour,3.9,11.7,0.56,1.23
36,Car_2,36-29,37.143342834314275,10.275632656039615,13:52,Moderate Traffic,4.31,11.24,0.43,0.95
36,Car_2,36-30,37.182638974750176,10.25968799266538,15:07,Moderate Traffic,4.59,11.97,0.46,1.01
36,Car_2,36-31,37.180808796259875,10.305908707285692,14:58,Moderate Traffic,4.1,10.7,0.41,0.9
36,Car_2,36-32,37.14360225200409,10.328368052834657,15:13,Moderate Traffic,4.59,11.97,0.46,1.01
36,Car_2,36-33,37.11526982290971,10.328582186287942,15:34,Moderate Traffic,3.15,8.22,0.32,0.7
36,Car_2,36-34,37.07847569255001,10.333573185441814,13:36,Moderate Traffic,4.12,10.75,0.41,0.9
36,Car_2,36-35,37.0288562525288,10.31040759101833,16:24,Rush Hour,5.89,14.14,0.84,1.85
36,Car_2,36-36,37.066551794102175,10.30714330229689,16:44,Rush Hour,4.2,12.6,0.6,1.32
36,Car_2,36-37,37.070189921010936,10.350301295422055,15:57,Moderate Traffic,3.85,10.04,0.39,0.86
36,Car_2,36-38,37.05064365766249,10.335612306220517,16:32,Rush Hour,2.53,7.59,0.36,0.79
36,Car_2,36-39,37.09983914696798,10.297077630556117,16:05,Rush Hour,6.45,15.48,0.92,2.02
36,Car_2,36-40,37.14137189879593,10.291064420042087,15:08,Moderate Traffic,4.65,12.13,0.47,1.03
37,Car_1,37-1,36.79721960877155,10.183711036565281,11:38,Moderate Traffic,1.05,2.74,0.11,0.24
37,Car_1,37-2,36.76045952835016,10.191224516659277,9:10,Moderate Traffic,4.14,10.8,0.41,0.9
37,Car_1,37-3,36.73635045747326,10.141980668841656,10:26,Moderate Traffic,5.14,11.01,0.51,1.12
37,Car_1,37-4,36.7126609200309,10.189602051644348,10:14,Moderate Traffic,5.0,10.71,0.5,1.1
37,Car_1,37-5,36.74608785139949,10.210565818058624,10:33,Moderate Traffic,4.16,10.85,0.42,0.92
37,Car_1,37-6,36.72238647882071,10.217447156891033,9:52,Moderate Traffic,2.71,7.07,0.27,0.59
37,Car_1,37-7,36.67680373342251,10.225125428461299,10:14,Moderate Traffic,5.11,10.95,0.51,1.12
37,Car_1,37-8,36.71064513550286,10.263431206948471,9:19,Moderate Traffic,5.08,10.89,0.51,1.12
37,Car_1,37-9,36.70309486128563,10.25588320732179,9:20,Moderate Traffic,1.08,2.82,0.11,0.24
37,Car_1,37-10,36.72794525145233,10.2373213469636,11:25,Moderate Traffic,3.22,8.4,0.32,0.7
37,Car_1,37-11,36.74211092514751,10.229200125810426,10:59,Moderate Traffic,1.73,4.51,0.17,0.37
37,Car_1,37-12,36.751742636862915,10.203244172708418,10:48,Moderate Traffic,2.55,6.65,0.26,0.57
37,Car_1,37-13,36.756566093818364,10.183893627401702,9:11,Moderate Traffic,1.81,4.72,0.18,0.4
37,Car_1,37-14,36.74352733488145,10.21330071836919,9:11,Moderate Traffic,2.99,7.8,0.3,0.66
37,Car_1,37-15,36.720419149064156,10.249146435264548,11:19,Moderate Traffic,4.1,10.7,0.41,0.9
37,Car_1,37-16,36.75325107932835,10.214265839069006,10:13,Moderate Traffic,4.79,12.5,0.48,1.06
37,Car_1,37-17,36.736887077019425,10.183978047146544,10:39,Moderate Traffic,3.25,8.48,0.33,0.73
37,Car_1,37-18,36.76466324837646,10.201699884822409,9:14,Moderate Traffic,3.47,9.05,0.35,0.77
37,Car_1,37-19,36.79376563462469,10.191369997957615,11:42,Moderate Traffic,3.36,8.77,0.34,0.75
37,Car_1,37-20,36.77512413030041,10.203239274099124,9:59,Moderate Traffic,2.33,6.08,0.23,0.51
37,Car_1,37-21,36.747117818723915,10.19472060627534,10:56,Moderate Traffic,3.21,8.37,0.32,0.7
37,Car_1,37-22,36.71709870180176,10.145896069505387,10:45,Moderate Traffic,5.48,11.74,0.55,1.21
37,Car_1,37-23,36.682841395408424,10.194332436164473,11:39,Moderate Traffic,5.76,12.34,0.58,1.28
37,Car_1,37-24,36.70038637073664,10.222921218188548,10:11,Moderate Traffic,3.21,8.37,0.32,0.7
37,Car_1,37-25,36.7243801422167,10.229224531550726,11:41,Moderate Traffic,2.73,7.12,0.27,0.59
37,Car_1,37-26,36.69383382742265,10.260672342785417,9:54,Moderate Traffic,4.4,11.48,0.44,0.97
37,Car_1,37-27,36.71341492435137,10.303694638311685,10:40,Moderate Traffic,4.41,11.5,0.44,0.97
37,Car_1,37-28,36.73997150069424,10.254665096220252,10:54,Moderate Traffic,5.27,11.29,0.53,1.17
37,Car_1,37-29,36.747087353551414,10.27699608269029,9:47,Moderate Traffic,2.14,5.58,0.21,0.46
37,Car_1,37-30,36.716775981834175,10.268915843307912,11:40,Moderate Traffic,3.45,9.0,0.35,0.77
37,Car_1,37-31,36.68814412290683,10.282998275170513,10:02,Moderate Traffic,3.42,8.92,0.34,0.75
37,Car_1,37-32,36.64269280544902,10.324707087484828,9:20,Moderate Traffic,6.28,13.46,0.63,1.39
37,Car_1,37-33,36.604610357333044,10.33344324280081,9:09,Moderate Traffic,4.31,11.24,0.43,0.95
38,Car_1,38-1,36.8337935182932,10.190338545110562,15:42,Moderate Traffic,3.14,8.19,0.31,0.68
38,Car_1,38-2,36.798539856090976,10.181121090495575,15:58,Moderate Traffic,4.0,10.43,0.4,0.88
38,Car_1,38-3,36.803080488378846,10.197114777929356,14:01,Moderate Traffic,1.51,3.94,0.15,0.33
38,Car_1,38-4,36.838613127955895,10.184085627256175,14:44,Moderate Traffic,4.12,10.75,0.41,0.9
38,Car_1,38-5,36.86445835197923,10.164208761648426,16:31,Rush Hour,3.37,10.11,0.48,1.06
38,Car_1,38-6,36.91009219091652,10.134562629514841,16:11,Rush Hour,5.72,13.73,0.82,1.8
38,Car_1,38-7,36.876713220126966,10.095054312232467,13:30,Moderate Traffic,5.11,10.95,0.51,1.12
38,Car_1,38-8,36.86593906679345,10.052490430384381,15:45,Moderate Traffic,3.97,10.36,0.4,0.88
38,Car_1,38-9,36.84356666772547,10.029167068307215,14:47,Moderate Traffic,3.24,8.45,0.32,0.7
38,Car_1,38-10,36.873842273741175,10.011601936214545,15:39,Moderate Traffic,3.71,9.68,0.37,0.81
38,Car_1,38-11,36.82589154075888,10.030206963247585,13:50,Moderate Traffic,5.58,11.96,0.56,1.23
38,Car_1,38-12,36.826486496623026,10.053906286155057,16:48,Rush Hour,2.11,6.33,0.3,0.66
38,Car_1,38-13,36.836941441055075,10.066975810075212,16:14,Rush Hour,1.64,4.92,0.23,0.51
38,Car_1,38-14,36.862941986866936,10.101203170224094,13:52,Moderate Traffic,4.2,10.96,0.42,0.92
38,Car_1,38-15,36.89533754657951,10.079559930287061,13:48,Moderate Traffic,4.08,10.64,0.41,0.9
38,Car_1,38-16,36.9436411410448,10.083705236631225,14:46,Moderate Traffic,5.38,11.53,0.54,1.19
38,Car_1,38-17,36.89504924332883,10.076419186433043,13:19,Moderate Traffic,5.44,11.66,0.54,1.19
38,Car_1,38-18,36.84871107545011,10.081812856704069,16:58,Rush Hour,5.17,12.41,0.74,1.63
38,Car_1,38-19,36.86757077354275,10.085709695447997,15:53,Moderate Traffic,2.13,5.56,0.21,0.46
38,Car_1,38-20,36.89225298543229,10.132451459403,13:49,Moderate Traffic,4.98,12.99,0.5,1.1
38,Car_1,38-21,36.878990512765384,10.15749700530909,13:12,Moderate Traffic,2.67,6.97,0.27,0.59
38,Car_1,38-22,36.864757761496755,10.179752104232238,13:45,Moderate Traffic,2.53,6.6,0.25,0.55
38,Car_1,38-23,36.8838271280797,10.182588380635174,15:25,Moderate Traffic,2.14,5.58,0.21,0.46
38,Car_1,38-24,36.86719495005992,10.182745696055386,13:41,Moderate Traffic,1.85,4.83,0.18,0.4
38,Car_1,38-25,36.86783043408627,10.147196867014072,15:35,Moderate Traffic,3.16,8.24,0.32,0.7
38,Car_1,38-26,36.85278695047073,10.156322734443602,14:30,Moderate Traffic,1.86,4.85,0.19,0.42
38,Car_1,38-27,36.863131885979136,10.202440767675313,16:37,Rush Hour,4.26,12.78,0.61,1.34
38,Car_1,38-28,36.891180280568456,10.240607384412069,16:48,Rush Hour,4.61,13.83,0.66,1.45
38,Car_1,38-29,36.90444923760807,10.22034218455422,13:02,Moderate Traffic,2.33,6.08,0.23,0.51
38,Car_1,38-30,36.882567234082394,10.245941809231224,13:25,Moderate Traffic,3.33,8.69,0.33,0.73
38,Car_1,38-31,36.93207194285069,10.275923566476669,16:26,Rush Hour,6.12,14.69,0.87,1.91
38,Car_1,38-32,36.89455289043936,10.254608366018378,14:56,Moderate Traffic,4.58,11.95,0.46,1.01
38,Car_1,38-33,36.91254354444358,10.260110195720738,13:00,Moderate Traffic,2.06,5.37,0.21,0.46
38,Car_1,38-34,36.928517851784555,10.238218503701503,14:26,Moderate Traffic,2.63,6.86,0.26,0.57
38,Car_1,38-35,36.89317257048658,10.256569131655649,14:37,Moderate Traffic,4.26,11.11,0.43,0.95
38,Car_1,38-36,36.85125532864752,10.251471299744331,15:50,Moderate Traffic,4.68,12.21,0.47,1.03
38,Car_1,38-37,36.82815160994236,10.268761220187134,15:18,Moderate Traffic,2.99,7.8,0.3,0.66
38,Car_1,38-38,36.861342971635025,10.245757977052303,13:14,Moderate Traffic,4.22,11.01,0.42,0.92
38,Car_1,38-39,36.873786772462886,10.207083021728454,15:23,Moderate Traffic,3.71,9.68,0.37,0.81
38,Car_1,38-40,36.88077631910538,10.159516344237534,16:36,Rush Hour,4.3,12.9,0.61,1.34
38,Car_1,38-41,36.893603916701515,10.16148772865023,15:51,Moderate Traffic,1.44,3.76,0.14,0.31
38,Car_1,38-42,36.92533451015431,10.122830144516584,13:08,Moderate Traffic,4.93,12.86,0.49,1.08
39,Car_2,39-1,36.812762936842795,10.160368449993973,10:18,Moderate Traffic,2.01,5.24,0.2,0.44
39,Car_2,39-2,36.78133120227141,10.168825688658591,10:35,Moderate Traffic,3.58,9.34,0.36,0.79
39,Car_2,39-3,36.75078997543774,10.202720636322022,9:37,Moderate Traffic,4.54,11.84,0.45,0.99
39,Car_2,39-4,36.71045406158822,10.164036376589168,11:16,Moderate Traffic,5.66,12.13,0.57,1.25
39,Car_2,39-5,36.67633045938396,10.168827807881055,9:54,Moderate Traffic,3.82,9.97,0.38,0.84
39,Car_2,39-6,36.667233408510036,10.128151817488547,9:42,Moderate Traffic,3.77,9.83,0.38,0.84
39,Car_2,39-7,36.65729739403267,10.157973052262015,9:59,Moderate Traffic,2.88,7.51,0.29,0.64
39,Car_2,39-8,36.65497441237919,10.127978713678528,10:54,Moderate Traffic,2.69,7.02,0.27,0.59
39,Car_2,39-9,36.690054645820666,10.098208507262697,11:04,Moderate Traffic,4.72,12.31,0.47,1.03
39,Car_2,39-10,36.67843525615491,10.083357390678577,10:37,Moderate Traffic,1.85,4.83,0.18,0.4
39,Car_2,39-11,36.72216879437338,10.132347253649986,9:26,Moderate Traffic,6.54,14.01,0.65,1.43
39,Car_2,39-12,36.76162231701759,10.175443704363559,9:40,Moderate Traffic,5.83,12.49,0.58,1.28
39,Car_2,39-13,36.80074190960391,10.131706036127744,11:52,Moderate Traffic,5.84,12.51,0.58,1.28
39,Car_2,39-14,36.81665862422521,10.103391609310206,10:03,Moderate Traffic,3.08,8.03,0.31,0.68
39,Car_2,39-15,36.794746082050736,10.146516291493084,11:59,Moderate Traffic,4.55,11.87,0.45,0.99
39,Car_2,39-16,36.78607913887924,10.174162618945921,10:18,Moderate Traffic,2.64,6.89,0.26,0.57
39,Car_2,39-17,36.80182529774876,10.15840694142884,11:57,Moderate Traffic,2.24,5.84,0.22,0.48
39,Car_2,39-18,36.806314182976045,10.111266079832532,10:55,Moderate Traffic,4.23,11.03,0.42,0.92
39,Car_2,39-19,36.769971829891254,10.12022661600714,9:23,Moderate Traffic,4.12,10.75,0.41,0.9
39,Car_2,39-20,36.79876522162489,10.167704617640291,11:48,Moderate Traffic,5.3,11.36,0.53,1.17
39,Car_2,39-21,36.82465940891632,10.18746744593489,10:41,Moderate Traffic,3.37,8.79,0.34,0.75
39,Car_2,39-22,36.8737167218169,10.175975570664122,10:21,Moderate Traffic,5.55,11.89,0.55,1.21
39,Car_2,39-23,36.91833765360963,10.22051450916665,10:06,Moderate Traffic,6.35,13.61,0.64,1.41
39,Car_2,39-24,36.96272721492764,10.263346895070752,10:23,Moderate Traffic,6.23,13.35,0.62,1.36
39,Car_2,39-25,36.95259753327415,10.245322966525022,10:46,Moderate Traffic,1.96,5.11,0.2,0.44
39,Car_2,39-26,36.94348856698639,10.253933228199829,9:09,Moderate Traffic,1.27,3.31,0.13,0.29
39,Car_2,39-27,36.96797041253085,10.297868223022666,11:04,Moderate Traffic,4.76,12.42,0.48,1.06
39,Car_2,39-28,36.95375176531606,10.337180910742081,11:00,Moderate Traffic,3.83,9.99,0.38,0.84
39,Car_2,39-29,36.942010139110565,10.352034643322362,11:25,Moderate Traffic,1.86,4.85,0.19,0.42
39,Car_2,39-30,36.905704116641864,10.330370365878686,9:26,Moderate Traffic,4.47,11.66,0.45,0.99
39,Car_2,39-31,36.910021345610865,10.312348813767878,9:57,Moderate Traffic,1.67,4.36,0.17,0.37
39,Car_2,39-32,36.889062086489396,10.342579110175821,11:07,Moderate Traffic,3.56,9.29,0.36,0.79
